﻿Account Name,Asset Inventory,Associated Malware,Associated Tags,Bugtraq ID,Category,Created By ID,Created Date,Date Last Fixed,Deleted,Devices connected from IP addresses,Exploitability,External IPs Count,FQDN,First Detected,IP Interfaces,IP Status,IPs,Instance,Is Latest,Last Modified Date,Last Referenced Date,Last Viewed Date,NetBIOS,Computer Name (DNS),IP,Network,OS,OS CPE,PCI Vuln,Parent Account Name,Port,Protocol,QG Host ID,QID,Vulnerability Description,Severity,QID Frm,QID+QG_Host_ID,Fixed Date,Fixed Name,Fixed Note,Results,SSL,Scan Status,Scan Summary,Solution,System Modstamp,Threat,Impact,CVE ID,Last Detected,Ticket State,Times Detected,Tracking Method,Type,Used Scan Summary for count,Vendor Reference,Vuln Status,Vulnerability,isRemediated,
PJ Lund DDS PLLC,a2sRi000000xh6fIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Security Policy,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"10/18/2022, 11:51:04 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-CLINIC8PC,k-clinic8pc.ems.local,192.168.2.167,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,7db4f4bb-43ec-4256-bf4c-6a200cd82f69,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,105170,1051707db4f4bb-43ec-4256-bf4c-6a200cd82f69,,AlexD,"Ignored, low risk",%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000001v6jMIAQ,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"4/8/2024, 11:18:31 PM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"4/8/2024, 7:39:06 PM",-,2802,QAGENT,Vuln,-,-,Active,QSD - 21687206,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6fIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Security Policy,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"10/18/2022, 11:51:04 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-CLINIC8PC,k-clinic8pc.ems.local,192.168.2.167,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,7db4f4bb-43ec-4256-bf4c-6a200cd82f69,105171,Windows Explorer Autoplay Not Disabled for Default User,2,105171,1051717db4f4bb-43ec-4256-bf4c-6a200cd82f69,,AlexD,"Ignored, low risk",%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000001v6jMIAQ,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"4/8/2024, 11:18:31 PM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"4/8/2024, 7:39:06 PM",-,2802,QAGENT,Vuln,-,-,Active,QSD - 21687205,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6SIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM","9/13/2022, 3:35:40 PM",FALSE,-,-,-,-,"8/12/2022, 2:27:43 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-DOCTORPC,k-doctorpc.ems.local,192.168.2.108,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c5c5376d-4043-4f78-8c12-725694e26910,90007,Enabled Cached Logon Credential,2,90007,90007c5c5376d-4043-4f78-8c12-725694e26910,,AlexD,"Ignored, low risk",HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000001v6jMIAQ,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","4/8/2024, 11:18:31 PM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"4/8/2024, 9:22:56 PM",-,2363,QAGENT,Vuln,-,-,Active,QSD - 21687239,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6SIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"2/19/2024, 10:33:12 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-DOCTORPC,k-doctorpc.ems.local,192.168.2.108,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c5c5376d-4043-4f78-8c12-725694e26910,92117,Microsoft 3D Viewer Remote Code Execution (RCE) Vulnerability - February 2024,4,92117,92117c5c5376d-4043-4f78-8c12-725694e26910,,,,Microsoft vulnerable Microsoft.Microsoft3DViewer detected  Version     '7.2307.27042.0'#,-,Active,a29Ri000001v6jMIAQ,Users are advised to check CVE-2024-20677 (https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-20677)  Patch:  Following are links for downloading patches to fix the vulnerabilities:   CVE-2024-20677 (https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-20677),"4/8/2024, 11:18:31 PM",Microsoft 3D Viewer is prone to Remote Code Execution Vulnerability.  Affected Versions:  Microsoft 3D-Viewer App package versions prior to 7.2401.29012.0  QID Detection Logic (Authenticated):  The detection gets the version of Microsoft.Microsoft3DViewer by querying wmi class Win32_InstalledStoreProgram.,Successful exploitation allows an attacker to execute code remotely.,CVE-2024-20677,"4/8/2024, 9:22:56 PM",-,285,QAGENT,Vuln,-,-,Active,QSD - 21687236,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6SIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM","12/14/2022, 9:29:25 PM",FALSE,-,-,-,-,"8/12/2022, 2:27:43 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-DOCTORPC,k-doctorpc.ems.local,192.168.2.108,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c5c5376d-4043-4f78-8c12-725694e26910,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,105170,105170c5c5376d-4043-4f78-8c12-725694e26910,,AlexD,"Ignored, low risk",%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000001v6jMIAQ,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"4/8/2024, 11:18:31 PM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"4/8/2024, 9:22:56 PM",-,3468,QAGENT,Vuln,-,-,Active,QSD - 21687238,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6SIAQ,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM","12/14/2022, 9:29:25 PM",FALSE,-,-,-,-,"8/12/2022, 2:27:43 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-DOCTORPC,k-doctorpc.ems.local,192.168.2.108,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:22H2::x64:,FALSE,-,-,-,c5c5376d-4043-4f78-8c12-725694e26910,105171,Windows Explorer Autoplay Not Disabled for Default User,2,105171,105171c5c5376d-4043-4f78-8c12-725694e26910,,AlexD,"Ignored, low risk",%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000001v6jMIAQ,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"4/8/2024, 11:18:31 PM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"4/8/2024, 9:22:56 PM",-,3468,QAGENT,Vuln,-,-,Active,QSD - 21687237,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Windows,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"4/6/2023, 11:49:48 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,90007,Enabled Cached Logon Credential,2,90007,90007976790cb-219f-457b-b4c3-511602aa4307,,AlexD,"Ignored, low risk",HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000001v6jMIAQ,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","4/8/2024, 11:18:31 PM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"4/8/2024, 8:19:29 PM",-,2176,QAGENT,Vuln,-,-,Active,QSD - 21687183,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Security Policy,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"4/4/2024, 8:19:29 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,106209,EOL/Obsolete Operating System: Microsoft Windows 11 Version 21H2 (Home|Pro|Pro Education|Pro for Workstations) Detected,5,106209,106209976790cb-219f-457b-b4c3-511602aa4307,,,,EOL/Obsolete Operating System Microsoft Windows 11 Pro Version 21H2 detected#,-,New,a29Ri000001v6jMIAQ,Customers are advised to update to the latest supported version of Windows 11 Home / Pro / Pro Workstation / Pro Education. More information can be found here (https://learn.microsoft.com/en-us/lifecycle/announcements/windows-11-21h2-end-of-servicing),"4/8/2024, 11:18:31 PM","Windows 11, version 21H2 reached the end of servicing on October 10, 2023.   This applies to the following editions:  Windows 11 Home, version 21H2  Windows 11 Pro, version 21H2  Windows 11 Pro for Workstations, version 21H2  Windows 11 Pro Education, version 21H2  Microsoft no longer releases security patches and encourages customers to update to a supported version of Windows 11 Version 21H2.",Microsoft no longer provides security updates. Obsolete software is more vulnerable to viruses and other attacks.,-,"4/8/2024, 8:19:29 PM",-,29,QAGENT,Vuln,-,-,Active,QSD - 21687176,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Security Policy,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM","12/2/2022, 11:00:41 AM",FALSE,-,-,-,-,"10/20/2022, 10:27:50 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,105170,105170976790cb-219f-457b-b4c3-511602aa4307,,AlexD,"Ignored, low risk",%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000001v6jMIAQ,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"4/8/2024, 11:18:31 PM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"4/8/2024, 8:19:29 PM",-,3051,QAGENT,Vuln,-,-,Active,QSD - 21687182,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Security Policy,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM","12/2/2022, 11:00:41 AM",FALSE,-,-,-,-,"10/20/2022, 10:27:50 PM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,105171,Windows Explorer Autoplay Not Disabled for Default User,2,105171,105171976790cb-219f-457b-b4c3-511602aa4307,,AlexD,"Ignored, low risk",%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000001v6jMIAQ,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"4/8/2024, 11:18:31 PM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"4/8/2024, 8:19:29 PM",-,3051,QAGENT,Vuln,-,-,Active,QSD - 21687181,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"2/21/2024, 8:40:11 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,379380,Zoom Clients Improper Authentication Vulnerability (ZSB-24005),3,379380,379380976790cb-219f-457b-b4c3-511602aa4307,,,,%systemdrive%\Users\olocal\AppData\Roaming\Zoom\bin\Zoom.exe  Version is  5.16.6.24712#,-,Active,a29Ri000001v6jMIAQ,"Customers are advised to upgrade to Zoom Client 5.17.0(Windows), 5.17.0(Macos), 5.17.0(Linux), 5.17.5(Windows), 5.17.0(Windows) (https://zoom.us/download) or later to remediate these vulnerabilities.   Patch:  Following are links for downloading patches to fix the vulnerabilities:   ZSB-24005 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24005)","4/8/2024, 11:18:31 PM",Improper authentication in some Zoom clients may allow a privileged user to conduct a disclosure of information via local access. Zoom has released a security update for zoom to fix the vulnerabilities.  Affected Versions:  Zoom Desktop Client for Windows before version 5.17.0  Zoom Desktop Client for macOS before version 5.17.0  Zoom Desktop Client for Linux before version 5.17.0  Zoom VDI Client for Windows before version 5.17.5 (excluding 5.15.15 and 5.16.12)  Zoom Rooms Client for Windows before version 5.17.0  QID Detection Logic (Authenticated):  This authenticated QID detects vulnerable Zoom products using registry entry for windows and firing commands in linux and macosx.,Successful exploitation of this vulnerability could lead Improper authentication in some Zoom clients may allow a privileged user to conduct a disclosure of information.,CVE-2024-24698,"4/8/2024, 8:19:29 PM",-,286,QAGENT,Vuln,-,-,Active,QSD - 21687180,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"1/22/2024, 10:52:20 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,379243,Zoom Desktop Client and VDI Improper Access Control Local Privilege Escalation Vulnerability (ZSB-24001),4,379243,379243976790cb-219f-457b-b4c3-511602aa4307,,,,%systemdrive%\Users\olocal\AppData\Roaming\Zoom\bin\Zoom.exe  Version is  5.16.6.24712#,-,Active,a29Ri000001v6jMIAQ,"The vendor has released fixes, please check ZSB-24001 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24001) for more information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   ZSB-24001 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24001/)","4/8/2024, 11:18:31 PM","Zoom provides video communications with a cloud platform for video and audio conferencing, chat, and webinars across mobile, desktop, and room systems.   CVE-2023-49647: Improper access control in Zoom Desktop Client for Windows, Zoom VDI Client for Windows, and Zoom SDKs for Windows before version 5.16.10 may allow an authenticated user to conduct an escalation of privilege via local access. Affected Versions:  Zoom Desktop Client for Windows before version 5.16.10  Zoom VDI Client for Windows before version 5.16.10 (excluding 5.14.14 and 5.15.12)  QID Detection Logic (Authenticated): This authenticated QID detects vulnerable Zoom Client and VDI for affected versions (Windows)",Successful exploitation of this vulnerability allow an authenticated user to conduct an escalation of privilege via local access.,CVE-2023-49647,"4/8/2024, 8:19:29 PM",-,467,QAGENT,Vuln,-,-,Active,QSD - 21687178,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"2/21/2024, 8:40:11 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,379383,"Zoom Desktop Client and Zoom VDI Client for Windows Improper Input Validation Vulnerability (ZSB-24002, ZSB-24003)",3,379383,379383976790cb-219f-457b-b4c3-511602aa4307,,,,%systemdrive%\Users\olocal\AppData\Roaming\Zoom\bin\Zoom.exe  Version is  5.16.6.24712#,-,Active,a29Ri000001v6jMIAQ,"Customers are advised to upgrade to Zoom Client 5.17.0(Windows), 5.17.5(Windows), 5.17.0(Windows) (https://zoom.us/download) or later to remediate these vulnerabilities.   Patch:  Following are links for downloading patches to fix the vulnerabilities:   ZSB-24002 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24002)","4/8/2024, 11:18:31 PM","Zoom has released a security update for Zoom to fix the vulnerabilities. CVE-2024-24695: Improper input validation in Zoom Desktop Client for Windows, Zoom VDI Client for Windows, and Zoom Meeting SDK for Windows may allow an authenticated user to conduct a disclosure of information via network access.  CVE-2024-24696: Improper input validation with in-meeting chat for Zoom Desktop Client for Windows, Zoom VDI Client for Windows, and Zoom Meeting SDK for Windows may allow an authenticated user to conduct a disclosure of information via network access.  QID Detection Logic (Authenticated):  This authenticated QID detects vulnerable Zoom Client prior to version 5.17.0(Windows), 5.17.5(Windows), 5.17.0(Windows)","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-24695, CVE-2024-24696","4/8/2024, 8:19:29 PM",-,286,QAGENT,Vuln,-,-,Active,QSD - 21687179,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"2/21/2024, 8:40:11 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,379381,"Zoom Desktop Client, VDI Client and Zoom Rooms Client for Windows Untrusted Search Path Vulnerability (ZSB-24004)",4,379381,379381976790cb-219f-457b-b4c3-511602aa4307,,,,%systemdrive%\Users\olocal\AppData\Roaming\Zoom\bin\Zoom.exe  Version is  5.16.6.24712#,-,Active,a29Ri000001v6jMIAQ,"Customers are advised to upgrade to Zoom Client 5.17.0(Windows), 5.17.5(Windows), 5.17.0(Windows), 5.17.0(Windows) (https://zoom.us/download) or later to remediate these vulnerabilities.   Patch:  Following are links for downloading patches to fix the vulnerabilities:   ZSB-24004 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24004)","4/8/2024, 11:18:31 PM",Untrusted search path in some Zoom 32 bit Windows clients may allow an authenticated user to conduct an escalation of privilege via local access. Zoom has released a security update for zoom to fix the vulnerabilities.  Affected Versions:  Zoom Desktop Client for Windows before version 5.17.0  Zoom VDI Client for Windows before version 5.17.5 (excluding 5.15.15 and 5.16.12)  Zoom Rooms Client for Windows before version 5.17.0  QID Detection Logic (Authenticated):  This authenticated QID detects vulnerable 32 bit Zoom products using registry entry for windows OS.,Successful exploitation of this vulnerability could lead to escalation of privilege via local access.,CVE-2024-24697,"4/8/2024, 8:19:29 PM",-,286,QAGENT,Vuln,-,-,Active,QSD - 21687177,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6lIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Windows,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"4/6/2023, 10:52:35 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM2PC,k-exam2pc.ems.local,192.168.2.174,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,4e749cde-595f-418f-92e5-8865b10b7d29,90007,Enabled Cached Logon Credential,2,90007,900074e749cde-595f-418f-92e5-8865b10b7d29,,AlexD,"Ignored, low risk",HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000001v6jMIAQ,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","4/8/2024, 11:18:31 PM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"4/8/2024, 7:17:43 PM",-,2214,QAGENT,Vuln,-,-,Active,QSD - 21687175,FALSE,
PJ Lund DDS PLLC,a2sRi000000xh6lIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Security Policy,005f4000000fHSKAA2,"4/8/2024, 11:18:31 PM",-,FALSE,-,-,-,-,"4/4/2024, 10:08:07 AM",-,"host scanned, found vuln",-,-,TRUE,"4/8/2024, 11:18:31 PM",-,-,K-EXAM2PC,k-exam2pc.ems.local,192.168.2.174,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_11:21H2::x64:,FALSE,-,-,-,4e749cde-595f-418f-92e5-8865b10b7d29,106209,EOL/Obsolete Operating System: Microsoft Windows 11 Version 21H2 (Home|Pro|Pro Education|Pro for Workstations) Detected,5,106209,1062094e749cde-595f-418f-92e5-8865b10b7d29,,,,EOL/Obsolete Operating System Microsoft Windows 11 Pro Version 21H2 detected#,-,New,a29Ri000001v6jMIAQ,Customers are advised to update to the latest supported version of Windows 11 Home / Pro / Pro Workstation / Pro Education. More information can be found here (https://learn.microsoft.com/en-us/lifecycle/announcements/windows-11-21h2-end-of-servicing),"4/8/2024, 11:18:31 PM","Windows 11, version 21H2 reached the end of servicing on October 10, 2023.   This applies to the following editions:  Windows 11 Home, version 21H2  Windows 11 Pro, version 21H2  Windows 11 Pro for Workstations, version 21H2  Windows 11 Pro Education, version 21H2  Microsoft no longer releases security patches and encourages customers to update to a supported version of Windows 11 Version 21H2.",Microsoft no longer provides security updates. Obsolete software is more vulnerable to viruses and other attacks.,-,"4/8/2024, 7:17:43 PM",-,28,QAGENT,Vuln,-,-,Active,QSD - 21687172,FALSE,
