﻿Account Name,Asset Inventory,Associated Malware,Associated Tags,Bugtraq ID,Category,Created By ID,Created Date,Date Last Fixed,Deleted,Devices connected from IP addresses,Exploitability,External IPs Count,FQDN,First Detected,IP Interfaces,IP Status,IPs,Instance,Is Latest,Last Modified Date,Last Referenced Date,Last Viewed Date,NetBIOS,Computer Name (DNS),IP,Network,OS,OS CPE,PCI Vuln,Parent Account Name,Port,Protocol,QG Host ID,QID,Vulnerability Description,Severity,Fixed Date,Fixed Name,Fixed Note,QID Frm,QID+QG_Host_ID,Results,SSL,Scan Status,Scan Summary,Solution,System Modstamp,Threat,Impact,CVE ID,Last Detected,Ticket State,Times Detected,Tracking Method,Type,Used Scan Summary for count,Vendor Reference,Vuln Status,Vulnerability
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"2/21/2024, 8:40:11 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,379380,Zoom Clients Improper Authentication Vulnerability (ZSB-24005),3,,,,379380,379380976790cb-219f-457b-b4c3-511602aa4307,%systemdrive%\Users\olocal\AppData\Roaming\Zoom\bin\Zoom.exe  Version is  5.16.6.24712#,-,New,a29Ri000000kKmvIAE,"Customers are advised to upgrade to Zoom Client 5.17.0(Windows), 5.17.0(Macos), 5.17.0(Linux), 5.17.5(Windows), 5.17.0(Windows) (https://zoom.us/download) or later to remediate these vulnerabilities.   Patch:  Following are links for downloading patches to fix the vulnerabilities:   ZSB-24005 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24005)","3/9/2024, 2:53:16 AM",Improper authentication in some Zoom clients may allow a privileged user to conduct a disclosure of information via local access. Zoom has released a security update for zoom to fix the vulnerabilities.  Affected Versions:  Zoom Desktop Client for Windows before version 5.17.0  Zoom Desktop Client for macOS before version 5.17.0  Zoom Desktop Client for Linux before version 5.17.0  Zoom VDI Client for Windows before version 5.17.5 (excluding 5.15.15 and 5.16.12)  Zoom Rooms Client for Windows before version 5.17.0  QID Detection Logic (Authenticated):  This authenticated QID detects vulnerable Zoom products using registry entry for windows and firing commands in linux and macosx.,Successful exploitation of this vulnerability could lead Improper authentication in some Zoom clients may allow a privileged user to conduct a disclosure of information.,CVE-2024-24698,"3/8/2024, 3:25:28 PM",-,98,QAGENT,Vuln,-,-,Active,QSD - 19949165
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"1/22/2024, 10:52:20 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,379243,Zoom Desktop Client and VDI Improper Access Control Local Privilege Escalation Vulnerability (ZSB-24001),4,,,,379243,379243976790cb-219f-457b-b4c3-511602aa4307,%systemdrive%\Users\olocal\AppData\Roaming\Zoom\bin\Zoom.exe  Version is  5.16.6.24712#,-,Active,a29Ri000000kKmvIAE,"The vendor has released fixes, please check ZSB-24001 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24001) for more information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   ZSB-24001 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24001/)","3/9/2024, 2:53:16 AM","Zoom provides video communications with a cloud platform for video and audio conferencing, chat, and webinars across mobile, desktop, and room systems.   CVE-2023-49647: Improper access control in Zoom Desktop Client for Windows, Zoom VDI Client for Windows, and Zoom SDKs for Windows before version 5.16.10 may allow an authenticated user to conduct an escalation of privilege via local access. Affected Versions:  Zoom Desktop Client for Windows before version 5.16.10  Zoom VDI Client for Windows before version 5.16.10 (excluding 5.14.14 and 5.15.12)  QID Detection Logic (Authenticated): This authenticated QID detects vulnerable Zoom Client and VDI for affected versions (Windows)",Successful exploitation of this vulnerability allow an authenticated user to conduct an escalation of privilege via local access.,CVE-2023-49647,"3/8/2024, 3:25:28 PM",-,279,QAGENT,Vuln,-,-,Active,QSD - 19949163
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"2/21/2024, 8:40:11 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,379383,"Zoom Desktop Client and Zoom VDI Client for Windows Improper Input Validation Vulnerability (ZSB-24002, ZSB-24003)",3,,,,379383,379383976790cb-219f-457b-b4c3-511602aa4307,%systemdrive%\Users\olocal\AppData\Roaming\Zoom\bin\Zoom.exe  Version is  5.16.6.24712#,-,New,a29Ri000000kKmvIAE,"Customers are advised to upgrade to Zoom Client 5.17.0(Windows), 5.17.5(Windows), 5.17.0(Windows) (https://zoom.us/download) or later to remediate these vulnerabilities.   Patch:  Following are links for downloading patches to fix the vulnerabilities:   ZSB-24002 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24002)","3/9/2024, 2:53:16 AM","Zoom has released a security update for Zoom to fix the vulnerabilities. CVE-2024-24695: Improper input validation in Zoom Desktop Client for Windows, Zoom VDI Client for Windows, and Zoom Meeting SDK for Windows may allow an authenticated user to conduct a disclosure of information via network access.  CVE-2024-24696: Improper input validation with in-meeting chat for Zoom Desktop Client for Windows, Zoom VDI Client for Windows, and Zoom Meeting SDK for Windows may allow an authenticated user to conduct a disclosure of information via network access.  QID Detection Logic (Authenticated):  This authenticated QID detects vulnerable Zoom Client prior to version 5.17.0(Windows), 5.17.5(Windows), 5.17.0(Windows)","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-24695, CVE-2024-24696","3/8/2024, 3:25:28 PM",-,98,QAGENT,Vuln,-,-,Active,QSD - 19949164
PJ Lund DDS PLLC,a2sRi000000xh6iIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"2/21/2024, 8:40:11 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,K-EXAM1PC,k-exam1pc.ems.local,192.168.2.173,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,976790cb-219f-457b-b4c3-511602aa4307,379381,"Zoom Desktop Client, VDI Client and Zoom Rooms Client for Windows Untrusted Search Path Vulnerability (ZSB-24004)",4,,,,379381,379381976790cb-219f-457b-b4c3-511602aa4307,%systemdrive%\Users\olocal\AppData\Roaming\Zoom\bin\Zoom.exe  Version is  5.16.6.24712#,-,New,a29Ri000000kKmvIAE,"Customers are advised to upgrade to Zoom Client 5.17.0(Windows), 5.17.5(Windows), 5.17.0(Windows), 5.17.0(Windows) (https://zoom.us/download) or later to remediate these vulnerabilities.   Patch:  Following are links for downloading patches to fix the vulnerabilities:   ZSB-24004 (https://www.zoom.com/en/trust/security-bulletin/ZSB-24004)","3/9/2024, 2:53:16 AM",Untrusted search path in some Zoom 32 bit Windows clients may allow an authenticated user to conduct an escalation of privilege via local access. Zoom has released a security update for zoom to fix the vulnerabilities.  Affected Versions:  Zoom Desktop Client for Windows before version 5.17.0  Zoom VDI Client for Windows before version 5.17.5 (excluding 5.15.15 and 5.16.12)  Zoom Rooms Client for Windows before version 5.17.0  QID Detection Logic (Authenticated):  This authenticated QID detects vulnerable 32 bit Zoom products using registry entry for windows OS.,Successful exploitation of this vulnerability could lead to escalation of privilege via local access.,CVE-2024-24697,"3/8/2024, 3:25:28 PM",-,98,QAGENT,Vuln,-,-,Active,QSD - 19949162
PJ Lund DDS PLLC,a2sRi000000xh6lIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"4/6/2023, 10:52:35 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,K-EXAM2PC,k-exam2pc.ems.local,192.168.2.174,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4e749cde-595f-418f-92e5-8865b10b7d29,90007,Enabled Cached Logon Credential,2,,,,90007,900074e749cde-595f-418f-92e5-8865b10b7d29,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000000kKmvIAE,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","3/9/2024, 2:53:16 AM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"3/8/2024, 4:49:35 PM",-,2028,QAGENT,Vuln,-,-,Active,QSD - 19949159
PJ Lund DDS PLLC,a2sRi000000xh6lIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"3/6/2024, 4:16:49 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,K-EXAM2PC,k-exam2pc.ems.local,192.168.2.174,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4e749cde-595f-418f-92e5-8865b10b7d29,379456,Google Chrome Prior to 122.0.6261.111 Multiple Vulnerabilities,4,,,,379456,3794564e749cde-595f-418f-92e5-8865b10b7d29,%ProgramFiles%\Google\Chrome\Application\122.0.6261.95\chrome.dll file version is 122.0.6261.95#,-,New,a29Ri000000kKmvIAE,Refer to Chrome security advisory 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html),"3/9/2024, 2:53:16 AM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-2173, CVE-2024-2174, CVE-2024-2176","3/8/2024, 4:49:35 PM",-,12,QAGENT,Vuln,-,-,Active,QSD - 19949156
PJ Lund DDS PLLC,a2sRi000000xh6lIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM","11/30/2022, 10:00:43 AM",FALSE,-,-,-,-,"10/20/2022, 11:16:18 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,K-EXAM2PC,k-exam2pc.ems.local,192.168.2.174,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4e749cde-595f-418f-92e5-8865b10b7d29,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,,,,105170,1051704e749cde-595f-418f-92e5-8865b10b7d29,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:16 AM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"3/8/2024, 4:49:35 PM",-,2876,QAGENT,Vuln,-,-,Active,QSD - 19949158
PJ Lund DDS PLLC,a2sRi000000xh6lIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM","11/30/2022, 10:00:43 AM",FALSE,-,-,-,-,"10/20/2022, 11:16:18 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,K-EXAM2PC,k-exam2pc.ems.local,192.168.2.174,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4e749cde-595f-418f-92e5-8865b10b7d29,105171,Windows Explorer Autoplay Not Disabled for Default User,2,,,,105171,1051714e749cde-595f-418f-92e5-8865b10b7d29,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:16 AM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"3/8/2024, 4:49:35 PM",-,2876,QAGENT,Vuln,-,-,Active,QSD - 19949157
PJ Lund DDS PLLC,a2sRi000000xh6lIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 11",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:16 AM",-,FALSE,-,-,-,-,"3/1/2024, 7:14:33 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:16 AM",-,-,K-EXAM2PC,k-exam2pc.ems.local,192.168.2.174,Global Default Network,Windows 11 Pro 64 bit Edition Version 21H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,4e749cde-595f-418f-92e5-8865b10b7d29,379223,Windows SMB Version 1 (SMBv1) Detected,5,,,,379223,3792234e749cde-595f-418f-92e5-8865b10b7d29,HKLM\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters SMB1 = 1 SMB Server version 1 is Enabled HKLM\SYSTEM\CurrentControlSet\Services\mrxsmb10 Start = 2 SMB Client version 1 is Enabled#,-,New,a29Ri000000kKmvIAE,"Microsoft advises users against reinstalling SMBv1 due to its status as an older protocol with well-documented security vulnerabilities, particularly concerning ransomware and other types of malware. Instead, users are strongly encouraged to upgrade to the latest versions of SMB and discontinue the use of SMBv1 for improved security posture and protection against potential threats.  Refer to Microsoft KB article SMB (https://techcommunity.microsoft.com/t5/storage-at-microsoft/stop-using-smb1/ba-p/425858) for more details.Workaround: Customer may consider blocking all versions of SMB at the network boundary by blocking TCP port 445 with related protocols on UDP ports 137-138 and TCP port 139, for all boundary devices.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Microsoft (https://learn.microsoft.com/en-US/windows-server/storage/file-server/troubleshoot/detect-enable-and-disable-smbv1-v2-v3?tabs=server)","3/9/2024, 2:53:16 AM","The Server Message Block (SMB) Protocol is a network file sharing protocol, and as implemented in Microsoft Windows is known as Microsoft SMB Protocol.   Microsoft publicly deprecated the SMBv1 protocol in 2014. It was superseded by SMBv2 and later protocols  The Windows host has SMBv1 protocol enabled for either :   Client or Server  QID Detection Logic:  Authenticated:  Windows: This QID checks for used SMB version on target and flags if SMBv1 is used.  Unauthenticated:  This QID sends special SMBv1 packets to the target and flags if SMBv1 packets found in response.","SMBv1  protocol is deprecated and vulnerable to many known and unknown vulnerabilities, may allow a remote attacker in complete system compromise.",-,"3/8/2024, 4:49:35 PM",-,43,QAGENT,Vuln,-,-,Active,QSD - 19949155
PJ Lund DDS PLLC,a2sRi000000xh5vIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:18 AM","9/13/2022, 6:26:40 PM",FALSE,-,-,-,-,"8/12/2022, 4:37:09 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:18 AM",-,-,K-FCPC,k-fcpc.ems.local,192.168.2.148,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,a7ed8c97-adfe-431b-8401-0255a59f3bf3,90007,Enabled Cached Logon Credential,2,,,,90007,90007a7ed8c97-adfe-431b-8401-0255a59f3bf3,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon cachedlogonscount = 10#,-,Active,a29Ri000000kKmvIAE,"We recommend that you locate the following Registry key, and then set or create a REG_SZ 'CachedLogonsCount' entry with a '0' value:   HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Nt\CurrentVersion\Winlogon","3/9/2024, 2:53:18 AM","Windows NT may use a cache to store the last interactive logon (i.e. console logon), to provide a safe logon for the host in the event that the Domain Controller goes down. This feature is currently activated on this host.","Unauthorized users can gain access to this cached information, thereby obtaining sensitive logon information.",-,"3/8/2024, 2:04:55 PM",-,2135,QAGENT,Vuln,-,-,Active,QSD - 19949623
PJ Lund DDS PLLC,a2sRi000000xh5vIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:18 AM",-,FALSE,-,-,-,-,"3/6/2024, 5:54:59 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:18 AM",-,-,K-FCPC,k-fcpc.ems.local,192.168.2.148,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,a7ed8c97-adfe-431b-8401-0255a59f3bf3,379456,Google Chrome Prior to 122.0.6261.111 Multiple Vulnerabilities,4,,,,379456,379456a7ed8c97-adfe-431b-8401-0255a59f3bf3,C:\Program Files (x86)\Google\Chrome\Application\122.0.6261.95\chrome.dll file version is 122.0.6261.95 %ProgramFiles(x86)%\Google\Chrome\Application\122.0.6261.95\chrome.dll file version is 122.0.6261.95#,-,New,a29Ri000000kKmvIAE,Refer to Chrome security advisory 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html) for updates and patch information.  Patch:  Following are links for downloading patches to fix the vulnerabilities:   Google Chrome 122.0.6261.111 (https://chromereleases.googleblog.com/2024/03/stable-channel-update-for-desktop.html),"3/9/2024, 2:53:18 AM","Chrome has released security updates for Windows, Mac, and Linux to fix the vulnerabilities.  Note: The preceding description block is extracted directly from the security advisory. Using automation, we have attempted to clean and format it as much as possible without introducing additional issues.","Successful exploitation of this vulnerability could lead to a security breach or could affect integrity, availability, and confidentiality.","CVE-2024-2173, CVE-2024-2174, CVE-2024-2176","3/8/2024, 2:04:55 PM",-,12,QAGENT,Vuln,-,-,Active,QSD - 19949618
PJ Lund DDS PLLC,a2sRi000000xh5vIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Windows,005f4000000fHSKAA2,"3/9/2024, 2:53:18 AM",-,FALSE,-,-,-,-,"2/19/2024, 7:22:10 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:18 AM",-,-,K-FCPC,k-fcpc.ems.local,192.168.2.148,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,a7ed8c97-adfe-431b-8401-0255a59f3bf3,92117,Microsoft 3D Viewer Remote Code Execution (RCE) Vulnerability - February 2024,4,,,,92117,92117a7ed8c97-adfe-431b-8401-0255a59f3bf3,Microsoft vulnerable Microsoft.Microsoft3DViewer detected  Version     '7.2311.30032.0'#,-,New,a29Ri000000kKmvIAE,Users are advised to check CVE-2024-20677 (https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-20677)  Patch:  Following are links for downloading patches to fix the vulnerabilities:   CVE-2024-20677 (https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-20677),"3/9/2024, 2:53:18 AM",Microsoft 3D Viewer is prone to Remote Code Execution Vulnerability.  Affected Versions:  Microsoft 3D-Viewer App package versions prior to 7.2401.29012.0  QID Detection Logic (Authenticated):  The detection gets the version of Microsoft.Microsoft3DViewer by querying wmi class Win32_InstalledStoreProgram.,Successful exploitation allows an attacker to execute code remotely.,CVE-2024-20677,"3/8/2024, 2:04:55 PM",-,90,QAGENT,Vuln,-,-,Active,QSD - 19949620
PJ Lund DDS PLLC,a2sRi000000xh5vIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:18 AM","10/6/2022, 4:10:05 AM",FALSE,-,-,-,-,"8/12/2022, 4:37:09 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:18 AM",-,-,K-FCPC,k-fcpc.ems.local,192.168.2.148,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,a7ed8c97-adfe-431b-8401-0255a59f3bf3,105170,Microsoft Windows Explorer AutoPlay Not Disabled,2,,,,105170,105170a7ed8c97-adfe-431b-8401-0255a59f3bf3,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Disable autoplay from any disk type by setting the value NoDriveTypeAutoRun to 255 under this registry key:   HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:18 AM",The setting that prevents applications from any drive to be automatically executed is not enabled on the host.,Exploiting this vulnerability can cause malicious applications to be executed unintentionally at escalated privilege.,-,"3/8/2024, 2:04:55 PM",-,3213,QAGENT,Vuln,-,-,Active,QSD - 19949622
PJ Lund DDS PLLC,a2sRi000000xh5vIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Local,005f4000000fHSKAA2,"3/9/2024, 2:53:18 AM",-,FALSE,-,-,-,-,"1/17/2024, 1:52:09 AM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:18 AM",-,-,K-FCPC,k-fcpc.ems.local,192.168.2.148,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,a7ed8c97-adfe-431b-8401-0255a59f3bf3,379264,Oracle Java Standard Edition (SE) Critical Patch Update - January 2024 (CPUJAN2024),4,,,,379264,379264a7ed8c97-adfe-431b-8401-0255a59f3bf3,C:\Program Files (x86)\Java\jre-1.8\bin\wsdetect.dll file version is 8.0.3910.13#,-,Active,a29Ri000000kKmvIAE,The vendor has released updates to resolve these issues.    Customers are advised to refer to vendor advisory Oracle Critical Patch Update Advisory - January 2024 (https://www.oracle.com/security-alerts/cpujan2024.html#AppendixJAVA)   Patch:  Following are links for downloading patches to fix the vulnerabilities:   Oracle Critical Patch Update Advisory - Jan 2024 (https://www.oracle.com/security-alerts/cpujan2024.html),"3/9/2024, 2:53:18 AM","Oracle Java Runtime Environment (JRE) is a platform that supports the execution of programs that are developed using the Java programming language. The JRE platform also supports Java Applets, which can be loaded from web pages.  Oracle Java JRE and JDK contain multiple remotely exploitable vulnerabilities that affect various components.  Affected Versions:  Oracle Java SE : Oracle Java SE, versions 8u391, 8u391-perf, 11.0.21, 17.0.9, 21.0.1 and prior","All of these vulnerabilities may be remotely exploitable without authentication, i.e., may be exploited over a network without requiring user credentials.","CVE-2024-20932, CVE-2024-20918, CVE-2024-20952, CVE-2024-20919, CVE-2024-20921, CVE-2024-20926, CVE-2024-20945, CVE-2024-20923, CVE-2024-20925, CVE-2024-20922","3/8/2024, 2:04:55 PM",-,287,QAGENT,Vuln,-,-,Active,QSD - 19949619
PJ Lund DDS PLLC,a2sRi000000xh5vIAA,-,"Cloud Agent, PJLundDDSPLLC(2964), Patch Management Windows 10",-,Security Policy,005f4000000fHSKAA2,"3/9/2024, 2:53:18 AM","10/6/2022, 4:10:05 AM",FALSE,-,-,-,-,"8/12/2022, 4:37:09 PM",-,"host scanned, found vuln",-,-,TRUE,"3/9/2024, 2:53:18 AM",-,-,K-FCPC,k-fcpc.ems.local,192.168.2.148,Global Default Network,Windows 10 Pro 64 bit Edition Version 22H2,cpe:/o:microsoft:windows_10:2009::x64:,FALSE,-,-,-,a7ed8c97-adfe-431b-8401-0255a59f3bf3,105171,Windows Explorer Autoplay Not Disabled for Default User,2,,,,105171,105171a7ed8c97-adfe-431b-8401-0255a59f3bf3,%windir%\explorer.exe   found  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoAutorun is missing.  HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.  HKU\.DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\Explorer NoDriveTypeAutoRun is missing.#,-,Active,a29Ri000000kKmvIAE,Make sure that the value NoDriveTypeAutoRun is defined under this registry key:   HKU\DEFAULT\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer,"3/9/2024, 2:53:18 AM",The setting that prevents applications from any drive to be automatically executed when no user is logged in is not enabled on the host.,An attacker may be able to run an unauthorized application.,-,"3/8/2024, 2:04:55 PM",-,3213,QAGENT,Vuln,-,-,Active,QSD - 19949621
